Regione per Dettaglio;Settore;Anno;S - Consolidato SPA
Friuli Venezia Giulia;Altri interventi igenico sanitari;2014;42887790.0000
Friuli Venezia Giulia;Altri interventi igenico sanitari;2015;44268630.0000
Friuli Venezia Giulia;Altri interventi igenico sanitari;2016;42522040.0000
Friuli Venezia Giulia;Altri interventi igenico sanitari;2017;22068300.0000
Friuli Venezia Giulia;Altri interventi igenico sanitari;2018;15786070.0000
Friuli Venezia Giulia;Altri interventi igenico sanitari;2019;15052730.0000
Friuli Venezia Giulia;Altri interventi igenico sanitari;2020;12880230.0000
Friuli Venezia Giulia;Altri interventi igenico sanitari;2021;15832550.0000
Friuli Venezia Giulia;Lavoro;2000;125440450.0000
Friuli Venezia Giulia;Lavoro;2001;155350490.0000
Friuli Venezia Giulia;Lavoro;2002;274352820.0000
Friuli Venezia Giulia;Lavoro;2003;269012940.0000
Friuli Venezia Giulia;Lavoro;2004;268618240.0000
Friuli Venezia Giulia;Lavoro;2005;264625020.0000
Friuli Venezia Giulia;Lavoro;2006;273823690.0000
Friuli Venezia Giulia;Lavoro;2007;349418950.0000
Friuli Venezia Giulia;Lavoro;2008;423685590.0000
Friuli Venezia Giulia;Lavoro;2009;525610070.0000
Friuli Venezia Giulia;Lavoro;2010;566823960.0000
Friuli Venezia Giulia;Lavoro;2011;525639850.0000
Friuli Venezia Giulia;Lavoro;2012;573952390.0000
Friuli Venezia Giulia;Lavoro;2013;611215450.0000
Friuli Venezia Giulia;Lavoro;2014;585101350.0000
Friuli Venezia Giulia;Lavoro;2015;669130090.0000
Friuli Venezia Giulia;Lavoro;2016;748568850.0000
Friuli Venezia Giulia;Lavoro;2017;713169370.0000
Friuli Venezia Giulia;Lavoro;2018;653786850.0000
Friuli Venezia Giulia;Lavoro;2019;584637040.0000
Friuli Venezia Giulia;Lavoro;2020;853236810.0000
Friuli Venezia Giulia;Lavoro;2021;849129110.0000
Friuli Venezia Giulia;Previdenza e Integrazioni Salariali;2000;4750920120.0000
Friuli Venezia Giulia;Previdenza e Integrazioni Salariali;2001;4903453270.0000
Friuli Venezia Giulia;Previdenza e Integrazioni Salariali;2002;5257142450.0000
Friuli Venezia Giulia;Previdenza e Integrazioni Salariali;2003;5439796040.0000
Friuli Venezia Giulia;Previdenza e Integrazioni Salariali;2004;5566425440.0000
Friuli Venezia Giulia;Previdenza e Integrazioni Salariali;2005;5761046770.0000
Friuli Venezia Giulia;Previdenza e Integrazioni Salariali;2006;5997241220.0000
Friuli Venezia Giulia;Previdenza e Integrazioni Salariali;2007;6172306170.0000
Friuli Venezia Giulia;Previdenza e Integrazioni Salariali;2008;6504869590.0000
Friuli Venezia Giulia;Previdenza e Integrazioni Salariali;2009;6573456420.0000
Friuli Venezia Giulia;Previdenza e Integrazioni Salariali;2010;6665185840.0000
Friuli Venezia Giulia;Previdenza e Integrazioni Salariali;2011;6726801800.0000
Friuli Venezia Giulia;Previdenza e Integrazioni Salariali;2012;6731076210.0000
Friuli Venezia Giulia;Previdenza e Integrazioni Salariali;2013;6881203180.0000
Friuli Venezia Giulia;Previdenza e Integrazioni Salariali;2014;6905594500.0000
Friuli Venezia Giulia;Previdenza e Integrazioni Salariali;2015;7045086010.0000
Friuli Venezia Giulia;Previdenza e Integrazioni Salariali;2016;7029212220.0000
Friuli Venezia Giulia;Previdenza e Integrazioni Salariali;2017;7154923450.0000
Friuli Venezia Giulia;Previdenza e Integrazioni Salariali;2018;7360151120.0000
Friuli Venezia Giulia;Previdenza e Integrazioni Salariali;2019;7625887680.0000
Friuli Venezia Giulia;Previdenza e Integrazioni Salariali;2020;7727425340.0000
Friuli Venezia Giulia;Previdenza e Integrazioni Salariali;2021;7837055830.0000
Friuli Venezia Giulia;Altri trasporti;2000;726511900.0000
Friuli Venezia Giulia;Altri trasporti;2001;846689420.0000
Friuli Venezia Giulia;Altri trasporti;2002;807313660.0000
Friuli Venezia Giulia;Altri trasporti;2003;840240880.0000
Friuli Venezia Giulia;Altri trasporti;2004;850562370.0000
Friuli Venezia Giulia;Altri trasporti;2005;867526270.0000
Friuli Venezia Giulia;Altri trasporti;2006;772761450.0000
Friuli Venezia Giulia;Altri trasporti;2007;752503110.0000
Friuli Venezia Giulia;Altri trasporti;2008;767572060.0000
Friuli Venezia Giulia;Altri trasporti;2009;723595390.0000
Friuli Venezia Giulia;Altri trasporti;2010;688415550.0000
Friuli Venezia Giulia;Altri trasporti;2011;760369820.0000
Friuli Venezia Giulia;Altri trasporti;2012;745417230.0000
Friuli Venezia Giulia;Altri trasporti;2013;748060170.0000
Friuli Venezia Giulia;Altri trasporti;2014;724374730.0000
Friuli Venezia Giulia;Altri trasporti;2015;752417270.0000
Friuli Venezia Giulia;Altri trasporti;2016;687320110.0000
Friuli Venezia Giulia;Altri trasporti;2017;663196770.0000
Friuli Venezia Giulia;Altri trasporti;2018;625633950.0000
Friuli Venezia Giulia;Altri trasporti;2019;629613940.0000
Friuli Venezia Giulia;Altri trasporti;2020;547598350.0000
Friuli Venezia Giulia;Altri trasporti;2021;745955570.0000
Friuli Venezia Giulia;Viabilità;2000;290711710.0000
Friuli Venezia Giulia;Viabilità;2001;415339860.0000
Friuli Venezia Giulia;Viabilità;2002;389395190.0000
Friuli Venezia Giulia;Viabilità;2003;562134640.0000
Friuli Venezia Giulia;Viabilità;2004;580979920.0000
Friuli Venezia Giulia;Viabilità;2005;735868990.0000
Friuli Venezia Giulia;Viabilità;2006;736292050.0000
Friuli Venezia Giulia;Viabilità;2007;995191440.0000
Friuli Venezia Giulia;Viabilità;2008;566834790.0000
Friuli Venezia Giulia;Viabilità;2009;664592230.0000
Friuli Venezia Giulia;Viabilità;2010;532855600.0000
Friuli Venezia Giulia;Viabilità;2011;657084250.0000
Friuli Venezia Giulia;Viabilità;2012;624654840.0000
Friuli Venezia Giulia;Viabilità;2013;620548240.0000
Friuli Venezia Giulia;Viabilità;2014;549815410.0000
Friuli Venezia Giulia;Viabilità;2015;499085480.0000
Friuli Venezia Giulia;Viabilità;2016;494958920.0000
Friuli Venezia Giulia;Viabilità;2017;434397770.0000
Friuli Venezia Giulia;Viabilità;2018;563840100.0000
Friuli Venezia Giulia;Viabilità;2019;682839810.0000
Friuli Venezia Giulia;Viabilità;2020;619953910.0000
Friuli Venezia Giulia;Viabilità;2021;622624900.0000
Friuli Venezia Giulia;Telecomunicazioni;2000;219615530.0000
Friuli Venezia Giulia;Telecomunicazioni;2001;227930850.0000
Friuli Venezia Giulia;Telecomunicazioni;2002;217093050.0000
Friuli Venezia Giulia;Telecomunicazioni;2003;251840260.0000
Friuli Venezia Giulia;Telecomunicazioni;2004;239895550.0000
Friuli Venezia Giulia;Telecomunicazioni;2005;260990230.0000
Friuli Venezia Giulia;Telecomunicazioni;2006;299350940.0000
Friuli Venezia Giulia;Telecomunicazioni;2007;261359500.0000
Friuli Venezia Giulia;Telecomunicazioni;2008;275386570.0000
Friuli Venezia Giulia;Telecomunicazioni;2009;289698120.0000
Friuli Venezia Giulia;Telecomunicazioni;2010;264194670.0000
Friuli Venezia Giulia;Telecomunicazioni;2011;237456830.0000
Friuli Venezia Giulia;Telecomunicazioni;2012;331437190.0000
Friuli Venezia Giulia;Telecomunicazioni;2013;241966280.0000
Friuli Venezia Giulia;Telecomunicazioni;2014;260287060.0000
Friuli Venezia Giulia;Telecomunicazioni;2015;267343230.0000
Friuli Venezia Giulia;Telecomunicazioni;2016;254482110.0000
Friuli Venezia Giulia;Telecomunicazioni;2017;226268540.0000
Friuli Venezia Giulia;Telecomunicazioni;2018;210656200.0000
Friuli Venezia Giulia;Telecomunicazioni;2019;368666320.0000
Friuli Venezia Giulia;Telecomunicazioni;2020;341322800.0000
Friuli Venezia Giulia;Telecomunicazioni;2021;253557700.0000
Friuli Venezia Giulia;Agricoltura;2000;140487720.0000
Friuli Venezia Giulia;Agricoltura;2001;124817070.0000
Friuli Venezia Giulia;Agricoltura;2002;101876300.0000
Friuli Venezia Giulia;Agricoltura;2003;158307000.0000
Friuli Venezia Giulia;Agricoltura;2004;148619740.0000
Friuli Venezia Giulia;Agricoltura;2005;151004600.0000
Friuli Venezia Giulia;Agricoltura;2006;154051550.0000
Friuli Venezia Giulia;Agricoltura;2007;154616800.0000
Friuli Venezia Giulia;Agricoltura;2008;191684950.0000
Friuli Venezia Giulia;Agricoltura;2009;193266310.0000
Friuli Venezia Giulia;Agricoltura;2010;167707770.0000
Friuli Venezia Giulia;Agricoltura;2011;181298680.0000
Friuli Venezia Giulia;Agricoltura;2012;158655590.0000
Friuli Venezia Giulia;Agricoltura;2013;165274600.0000
Friuli Venezia Giulia;Agricoltura;2014;138537530.0000
Friuli Venezia Giulia;Agricoltura;2015;115494320.0000
Friuli Venezia Giulia;Agricoltura;2016;147699260.0000
Friuli Venezia Giulia;Agricoltura;2017;145769160.0000
Friuli Venezia Giulia;Agricoltura;2018;122750300.0000
Friuli Venezia Giulia;Agricoltura;2019;160876610.0000
Friuli Venezia Giulia;Agricoltura;2020;132183370.0000
Friuli Venezia Giulia;Agricoltura;2021;149489770.0000
Friuli Venezia Giulia;Pesca marittima e Acquicoltura;2000;7075270.0000
Friuli Venezia Giulia;Pesca marittima e Acquicoltura;2001;5293910.0000
Friuli Venezia Giulia;Pesca marittima e Acquicoltura;2002;5445470.0000
Friuli Venezia Giulia;Pesca marittima e Acquicoltura;2003;5597120.0000
Friuli Venezia Giulia;Pesca marittima e Acquicoltura;2004;7607840.0000
Friuli Venezia Giulia;Pesca marittima e Acquicoltura;2005;6658270.0000
Friuli Venezia Giulia;Pesca marittima e Acquicoltura;2006;7040190.0000
Friuli Venezia Giulia;Pesca marittima e Acquicoltura;2007;8266050.0000
Friuli Venezia Giulia;Pesca marittima e Acquicoltura;2008;6555760.0000
Friuli Venezia Giulia;Pesca marittima e Acquicoltura;2009;5144640.0000
Friuli Venezia Giulia;Pesca marittima e Acquicoltura;2010;5860790.0000
Friuli Venezia Giulia;Pesca marittima e Acquicoltura;2011;6282590.0000
Friuli Venezia Giulia;Pesca marittima e Acquicoltura;2012;6170060.0000
Friuli Venezia Giulia;Pesca marittima e Acquicoltura;2013;7050500.0000
Friuli Venezia Giulia;Pesca marittima e Acquicoltura;2014;6830300.0000
Friuli Venezia Giulia;Pesca marittima e Acquicoltura;2015;7694470.0000
Friuli Venezia Giulia;Pesca marittima e Acquicoltura;2016;6531620.0000
Friuli Venezia Giulia;Pesca marittima e Acquicoltura;2017;8369660.0000
Friuli Venezia Giulia;Pesca marittima e Acquicoltura;2018;8288230.0000
Friuli Venezia Giulia;Pesca marittima e Acquicoltura;2019;13127910.0000
Friuli Venezia Giulia;Pesca marittima e Acquicoltura;2020;13446510.0000
Friuli Venezia Giulia;Pesca marittima e Acquicoltura;2021;13641100.0000
Friuli Venezia Giulia;Turismo;2000;59548190.0000
Friuli Venezia Giulia;Turismo;2001;63475160.0000
Friuli Venezia Giulia;Turismo;2002;62720880.0000
Friuli Venezia Giulia;Turismo;2003;78181200.0000
Friuli Venezia Giulia;Turismo;2004;77358320.0000
Friuli Venezia Giulia;Turismo;2005;70000030.0000
Friuli Venezia Giulia;Turismo;2006;73969630.0000
Friuli Venezia Giulia;Turismo;2007;85740070.0000
Friuli Venezia Giulia;Turismo;2008;93660660.0000
Friuli Venezia Giulia;Turismo;2009;87124120.0000
Friuli Venezia Giulia;Turismo;2010;62232860.0000
Friuli Venezia Giulia;Turismo;2011;94203680.0000
Friuli Venezia Giulia;Turismo;2012;95819370.0000
Friuli Venezia Giulia;Turismo;2013;79239600.0000
Friuli Venezia Giulia;Turismo;2014;74610230.0000
Friuli Venezia Giulia;Turismo;2015;74378800.0000
Friuli Venezia Giulia;Turismo;2016;71297270.0000
Friuli Venezia Giulia;Turismo;2017;78709000.0000
Friuli Venezia Giulia;Turismo;2018;81607640.0000
Friuli Venezia Giulia;Turismo;2019;86184310.0000
Friuli Venezia Giulia;Turismo;2020;131674210.0000
Friuli Venezia Giulia;Turismo;2021;207637430.0000
Friuli Venezia Giulia;Commercio;2000;59156780.0000
Friuli Venezia Giulia;Commercio;2001;59690320.0000
Friuli Venezia Giulia;Commercio;2002;63999630.0000
Friuli Venezia Giulia;Commercio;2003;51978540.0000
Friuli Venezia Giulia;Commercio;2004;59040960.0000
Friuli Venezia Giulia;Commercio;2005;64051570.0000
Friuli Venezia Giulia;Commercio;2006;65400900.0000
Friuli Venezia Giulia;Commercio;2007;71547400.0000
Friuli Venezia Giulia;Commercio;2008;86628280.0000
Friuli Venezia Giulia;Commercio;2009;69950270.0000
Friuli Venezia Giulia;Commercio;2010;62991800.0000
Friuli Venezia Giulia;Commercio;2011;67070300.0000
Friuli Venezia Giulia;Commercio;2012;57913560.0000
Friuli Venezia Giulia;Commercio;2013;53623530.0000
Friuli Venezia Giulia;Commercio;2014;50770210.0000
Friuli Venezia Giulia;Commercio;2015;53731180.0000
Friuli Venezia Giulia;Commercio;2016;44207850.0000
Friuli Venezia Giulia;Commercio;2017;43388220.0000
Friuli Venezia Giulia;Commercio;2018;59665210.0000
Friuli Venezia Giulia;Commercio;2019;63334110.0000
Friuli Venezia Giulia;Commercio;2020;127173170.0000
Friuli Venezia Giulia;Commercio;2021;150729710.0000
Friuli Venezia Giulia;Industria e Artigianato;2000;801454770.0000
Friuli Venezia Giulia;Industria e Artigianato;2001;1805520430.0000
Friuli Venezia Giulia;Industria e Artigianato;2002;1124926400.0000
Friuli Venezia Giulia;Industria e Artigianato;2003;966488740.0000
Friuli Venezia Giulia;Industria e Artigianato;2004;930912710.0000
Friuli Venezia Giulia;Industria e Artigianato;2005;976001160.0000
Friuli Venezia Giulia;Industria e Artigianato;2006;1095069430.0000
Friuli Venezia Giulia;Industria e Artigianato;2007;1253597080.0000
Friuli Venezia Giulia;Industria e Artigianato;2008;1072429090.0000
Friuli Venezia Giulia;Industria e Artigianato;2009;753945320.0000
Friuli Venezia Giulia;Industria e Artigianato;2010;668285000.0000
Friuli Venezia Giulia;Industria e Artigianato;2011;947220240.0000
Friuli Venezia Giulia;Industria e Artigianato;2012;981799710.0000
Friuli Venezia Giulia;Industria e Artigianato;2013;916219490.0000
Friuli Venezia Giulia;Industria e Artigianato;2014;1045526610.0000
Friuli Venezia Giulia;Industria e Artigianato;2015;333275350.0000
Friuli Venezia Giulia;Industria e Artigianato;2016;257417030.0000
Friuli Venezia Giulia;Industria e Artigianato;2017;280240040.0000
Friuli Venezia Giulia;Industria e Artigianato;2018;304380410.0000
Friuli Venezia Giulia;Industria e Artigianato;2019;307958600.0000
Friuli Venezia Giulia;Industria e Artigianato;2020;409798270.0000
Friuli Venezia Giulia;Industria e Artigianato;2021;565163820.0000
Friuli Venezia Giulia;Energia;2000;841547210.0000
Friuli Venezia Giulia;Energia;2001;928903810.0000
Friuli Venezia Giulia;Energia;2002;1254359990.0000
Friuli Venezia Giulia;Energia;2003;1126756210.0000
Friuli Venezia Giulia;Energia;2004;1430532290.0000
Friuli Venezia Giulia;Energia;2005;1517414120.0000
Friuli Venezia Giulia;Energia;2006;1354823760.0000
Friuli Venezia Giulia;Energia;2007;1633564610.0000
Friuli Venezia Giulia;Energia;2008;1928515540.0000
Friuli Venezia Giulia;Energia;2009;1791586820.0000
Friuli Venezia Giulia;Energia;2010;1852257970.0000
Friuli Venezia Giulia;Energia;2011;2092152770.0000
Friuli Venezia Giulia;Energia;2012;2047100900.0000
Friuli Venezia Giulia;Energia;2013;1296661930.0000
Friuli Venezia Giulia;Energia;2014;1306681140.0000
Friuli Venezia Giulia;Energia;2015;1207787120.0000
Friuli Venezia Giulia;Energia;2016;1174750140.0000
Friuli Venezia Giulia;Energia;2017;1289234400.0000
Friuli Venezia Giulia;Energia;2018;1255519720.0000
Friuli Venezia Giulia;Energia;2019;1462358070.0000
Friuli Venezia Giulia;Energia;2020;1194369320.0000
Friuli Venezia Giulia;Energia;2021;1477352350.0000
Friuli Venezia Giulia;Altre opere pubbliche;2000;0555820.0000
Friuli Venezia Giulia;Altre opere pubbliche;2001;0573820.0000
Friuli Venezia Giulia;Altre opere pubbliche;2002;0586300.0000
Friuli Venezia Giulia;Altre opere pubbliche;2003;0879430.0000
Friuli Venezia Giulia;Altre opere pubbliche;2004;8055280.0000
Friuli Venezia Giulia;Altre opere pubbliche;2005;8075970.0000
Friuli Venezia Giulia;Altre opere pubbliche;2006;4214400.0000
Friuli Venezia Giulia;Altre opere pubbliche;2007;0790680.0000
Friuli Venezia Giulia;Altre opere pubbliche;2008;1204200.0000
Friuli Venezia Giulia;Altre opere pubbliche;2009;0778150.0000
Friuli Venezia Giulia;Altre opere pubbliche;2010;0700060.0000
Friuli Venezia Giulia;Altre opere pubbliche;2011;1658390.0000
Friuli Venezia Giulia;Altre opere pubbliche;2012;2864320.0000
Friuli Venezia Giulia;Altre opere pubbliche;2013;0645660.0000
Friuli Venezia Giulia;Altre opere pubbliche;2014;0452780.0000
Friuli Venezia Giulia;Altre opere pubbliche;2015;0523690.0000
Friuli Venezia Giulia;Altre opere pubbliche;2016;0468700.0000
Friuli Venezia Giulia;Altre opere pubbliche;2017;0543580.0000
Friuli Venezia Giulia;Altre opere pubbliche;2018;0409090.0000
Friuli Venezia Giulia;Altre opere pubbliche;2019;0973920.0000
Friuli Venezia Giulia;Altre opere pubbliche;2020;0961890.0000
Friuli Venezia Giulia;Altre opere pubbliche;2021;0509750.0000
Friuli Venezia Giulia;Altre in campo economico;2000;605237200.0000
Friuli Venezia Giulia;Altre in campo economico;2001;686036320.0000
Friuli Venezia Giulia;Altre in campo economico;2002;727126260.0000
Friuli Venezia Giulia;Altre in campo economico;2003;714762590.0000
Friuli Venezia Giulia;Altre in campo economico;2004;890726440.0000
Friuli Venezia Giulia;Altre in campo economico;2005;545039000.0000
Friuli Venezia Giulia;Altre in campo economico;2006;989356690.0000
Friuli Venezia Giulia;Altre in campo economico;2007;665027390.0000
Friuli Venezia Giulia;Altre in campo economico;2008;784817390.0000
Friuli Venezia Giulia;Altre in campo economico;2009;708961690.0000
Friuli Venezia Giulia;Altre in campo economico;2010;855182210.0000
Friuli Venezia Giulia;Altre in campo economico;2011;1472402290.0000
Friuli Venezia Giulia;Altre in campo economico;2012;1719193970.0000
Friuli Venezia Giulia;Altre in campo economico;2013;1207034370.0000
Friuli Venezia Giulia;Altre in campo economico;2014;1557285310.0000
Friuli Venezia Giulia;Altre in campo economico;2015;839769810.0000
Friuli Venezia Giulia;Altre in campo economico;2016;1006263190.0000
Friuli Venezia Giulia;Altre in campo economico;2017;1889874800.0000
Friuli Venezia Giulia;Altre in campo economico;2018;502402830.0000
Friuli Venezia Giulia;Altre in campo economico;2019;852109250.0000
Friuli Venezia Giulia;Altre in campo economico;2020;1156047390.0000
Friuli Venezia Giulia;Altre in campo economico;2021;577279410.0000
Friuli Venezia Giulia;Oneri non ripartibili;2000;732948120.0000
Friuli Venezia Giulia;Oneri non ripartibili;2001;2722299360.0000
Friuli Venezia Giulia;Oneri non ripartibili;2002;2560027570.0000
Friuli Venezia Giulia;Oneri non ripartibili;2003;2272648740.0000
Friuli Venezia Giulia;Oneri non ripartibili;2004;1643970980.0000
Friuli Venezia Giulia;Oneri non ripartibili;2005;2289937390.0000
Friuli Venezia Giulia;Oneri non ripartibili;2006;1956946240.0000
Friuli Venezia Giulia;Oneri non ripartibili;2007;1787538350.0000
Friuli Venezia Giulia;Oneri non ripartibili;2008;2147040100.0000
Friuli Venezia Giulia;Oneri non ripartibili;2009;2913275270.0000
Friuli Venezia Giulia;Oneri non ripartibili;2010;2051319780.0000
Friuli Venezia Giulia;Oneri non ripartibili;2011;2591293070.0000
